battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1045,0,1.3,0,14,0,8,0.7,111,5,1,20,1700,1686,7,2,2,1,0,0,0
1592,0,2.4,1,10,0,23,0.3,105,3,14,791,1228,952,6,5,6,0,0,1,1
1972,0,1,1,13,1,8,0.4,133,1,13,62,1227,2508,10,11,7,1,1,0,2
1875,0,0.8,0,11,1,54,0.2,111,1,13,381,695,3195,16,6,17,1,0,0,3
1858,0,2.5,0,2,1,56,0.9,165,2,7,1329,1925,1128,5,2,5,1,1,0,0
1403,1,1.7,0,6,0,63,0.2,183,7,6,500,860,1992,10,12,2,0,1,0,1
1763,1,1.6,0,2,0,60,0.8,165,6,0,556,1834,3522,12,14,15,0,0,1,2
1632,0,2.4,1,13,0,24,0.9,191,7,10,1940,1135,2413,7,3,11,1,1,1,3
1428,0,2.1,1,2,0,47,0.8,184,5,1,1732,1356,1577,14,8,6,1,0,0,0
1538,1,1,0,16,1,51,0.2,125,4,1,1315,1937,1458,11,11,6,1,0,1,1
845,1,1.5,0,11,0,18,0.2,117,5,9,339,1939,2802,14,14,15,0,0,1,2
1770,0,0.7,0,7,1,59,1,195,3,0,1447,987,2849,6,6,3,1,0,1,3
1533,0,2,1,13,1,30,0.3,190,7,18,945,1295,300,12,1,19,1,1,0,0
647,1,1.4,1,2,1,33,0.6,123,6,18,1827,1635,1756,8,4,3,1,1,1,1
1400,1,1,0,8,1,6,1,192,2,14,143,791,3017,14,0,7,1,0,1,2
1394,1,1.5,0,3,1,58,0.6,82,5,19,1789,770,2959,14,1,6,1,0,1,3
1938,0,1.9,1,6,0,63,0.2,81,2,9,1776,1982,1866,13,4,3,0,1,0,0
710,1,2,0,13,1,59,0.1,119,7,10,200,1044,1915,15,13,5,1,1,1,1
988,1,1.1,1,14,1,53,0.9,184,1,13,1202,1638,2197,11,0,8,1,0,0,2
875,0,2.8,0,12,0,42,0.8,198,3,1,1591,1018,3374,12,16,10,1,1,1,3
1102,1,2.5,0,12,1,23,0.3,174,7,5,755,1000,1816,13,5,16,1,1,0,0
1198,1,2.9,0,12,1,27,0.5,145,1,7,1064,959,644,10,15,12,1,0,0,1
924,0,0.6,0,1,0,36,0.6,192,2,13,960,1146,2007,6,5,13,0,0,0,2
1114,1,1.4,0,10,1,37,0.9,152,6,19,1210,1201,3120,8,7,18,1,1,0,3
1214,0,2.6,0,9,0,9,0.6,173,6,7,9,560,1480,17,14,13,1,1,1,0
632,1,0.8,1,15,1,48,0.7,113,5,18,836,1314,1690,12,4,18,1,0,1,1
766,1,2.9,0,7,1,29,0.6,110,4,9,891,1954,1206,18,3,4,1,1,0,2
989,1,1.4,0,10,0,33,0.9,123,4,5,1627,937,2408,13,6,5,0,0,1,3
938,0,1.1,0,13,1,29,0.6,172,3,14,1813,1248,371,17,5,19,1,0,0,0
1326,1,1.5,0,6,1,59,0.6,147,7,8,1833,1986,795,12,6,3,1,1,0,1
1207,1,2.7,1,1,0,36,0.7,88,3,17,1671,1935,3226,11,15,7,1,1,1,2
1143,0,2,1,8,0,50,0.3,131,7,19,534,1331,2462,14,6,7,1,1,0,3
1164,0,1,1,4,0,38,0.6,124,7,6,29,1788,281,15,6,10,1,1,0,0
1948,0,1.4,1,12,0,3,0.2,192,3,10,1277,1591,1853,11,8,8,0,0,0,1
802,0,2.5,0,8,0,60,0.9,189,5,4,1151,806,2036,16,9,19,1,1,1,2
1124,1,1.7,0,6,0,49,0.6,179,7,0,849,1845,2732,12,11,13,1,1,0,3
1622,0,2.5,1,5,1,4,0.7,159,2,0,355,1750,1926,16,7,10,1,0,1,0
1401,1,2.5,0,17,1,63,0.3,150,4,5,1726,1207,991,6,1,11,1,0,0,1
1118,1,2.7,1,2,0,54,0.1,183,4,19,928,1555,2133,6,7,3,1,0,0,2
1380,1,2.4,0,13,0,12,0.6,88,4,0,533,1231,3913,6,16,15,1,1,0,3
798,0,0.9,1,11,1,60,0.3,193,6,3,671,1987,719,18,11,13,1,0,1,0
637,0,1.1,1,7,1,34,0.4,153,1,7,864,1117,1021,18,15,13,1,0,1,1
607,0,1,0,9,1,61,0.4,87,7,1,1785,1729,2953,17,7,15,1,0,1,2
580,1,2.8,1,7,1,44,0.5,86,7,2,800,903,3091,14,16,15,1,0,0,3
1376,0,1.8,1,2,0,54,0.8,115,3,12,1359,1274,1924,9,6,11,0,1,1,0
1748,1,2.7,0,11,1,43,0.9,93,1,3,781,1480,1477,5,8,3,1,1,1,1
1926,1,1.4,1,11,0,52,0.4,173,2,1,386,1003,2862,7,5,9,0,1,1,2
849,1,2,0,15,0,17,0.3,191,4,8,1517,1968,3225,18,11,12,1,0,1,3
886,0,1.8,0,7,0,8,0.8,132,3,7,1469,1016,377,15,12,17,0,1,0,0
963,1,1.8,1,14,1,33,0.9,102,2,14,1708,1340,2529,6,0,3,1,0,0,1
1060,1,0.7,1,17,0,63,0.9,126,4,17,1034,1697,3855,14,3,4,0,0,1,2
898,1,2.3,0,12,0,57,0.4,133,6,2,492,1178,3140,12,5,13,0,0,0,3
1116,1,2.2,0,9,1,10,0.6,193,6,8,943,1078,1623,8,10,17,1,0,0,0
1731,1,2.3,1,0,0,35,0.9,119,3,15,1183,1268,2676,13,9,19,1,0,1,1
1249,1,2.3,0,12,1,63,0.7,85,5,11,1645,1153,2572,8,10,6,1,0,1,2
1407,1,2.6,1,9,0,30,0.6,185,3,12,1033,1480,2686,7,6,4,1,1,1,3
520,1,1.6,0,2,0,10,0.5,88,1,9,1868,1938,587,13,11,13,1,0,0,0
760,0,1,0,5,1,39,0.9,87,5,15,1905,1896,629,9,2,13,1,0,0,1
1885,0,2.5,1,11,0,43,0.5,116,1,15,742,730,1608,6,12,8,0,1,1,2
904,1,2.3,0,4,0,44,0.5,168,1,8,1898,719,3808,14,5,6,1,1,0,3
1468,0,2.2,0,7,0,27,0.6,90,3,16,892,1629,1071,10,7,8,0,1,1,0
1891,1,0.6,0,1,0,31,0.2,107,3,18,999,803,2374,7,15,10,0,1,1,1
1063,1,2,1,6,1,8,0.4,181,3,5,940,1007,2871,5,12,18,1,0,1,2
619,0,1.7,1,15,0,61,0.5,175,5,7,963,949,3928,13,10,12,0,1,1,3
1519,0,2.8,0,11,0,40,0.6,119,2,18,1524,1614,675,16,14,12,0,1,1,0
1950,1,2.2,1,4,0,45,0.7,158,1,2,1794,1091,1286,18,9,4,0,0,0,1
762,0,1.8,0,5,1,31,0.4,174,4,6,708,1185,2496,11,1,6,1,0,1,2
1067,0,2.1,0,1,0,57,0.5,193,7,9,687,613,2594,6,10,6,1,1,1,3
889,0,2.2,0,8,1,37,0.1,103,2,9,1087,806,1243,16,1,7,1,1,0,0
1607,0,2.8,1,7,1,30,0.2,92,7,12,457,664,1459,6,15,16,1,0,1,1
659,1,0.8,1,13,0,44,0.8,175,3,5,1459,1092,3330,15,2,7,1,1,0,2
647,0,2.8,0,8,0,28,0.5,86,4,5,208,1205,3373,7,14,5,0,0,0,3
1500,1,2.5,0,14,1,5,0.8,181,7,18,1774,1209,549,16,16,18,1,0,0,0
935,1,3,0,10,0,50,0.8,174,6,11,1312,1559,1600,15,7,16,1,0,1,1
1395,0,2.1,0,9,1,12,0.8,183,3,17,1656,1842,3887,7,7,10,1,0,1,2
1262,0,1.6,0,2,1,6,0.8,83,1,10,1230,548,2931,14,17,18,1,0,1,3
1524,0,1,0,16,1,10,0.5,96,2,16,196,680,626,12,4,7,1,0,0,0
1115,1,2.1,1,9,1,13,0.5,132,6,12,142,1859,2330,13,7,13,1,0,1,1
1907,0,1.8,0,14,0,25,0.7,92,1,4,889,722,3106,10,1,9,0,0,1,2
1350,1,2.2,1,5,0,10,1,197,5,8,1782,1294,3573,17,8,4,0,1,1,3
1213,1,1.8,1,12,0,12,0.5,122,6,16,993,1184,443,14,15,11,1,0,1,0
1531,1,0.9,0,9,0,22,0.5,168,6,6,1896,1702,1956,16,5,7,1,0,1,1
584,0,1.5,1,14,1,43,0.6,124,2,18,1198,971,3340,11,11,15,1,0,1,2
780,0,2.2,1,5,0,7,0.8,113,6,14,1812,1833,3692,15,12,13,0,1,1,3
1357,1,0.5,0,7,0,33,0.1,142,2,18,1436,1360,1285,12,0,17,1,0,0,0
1979,0,1.8,0,10,1,24,0.7,188,6,16,257,1438,1718,6,10,7,1,0,0,1
617,0,2.2,0,7,0,37,0.3,140,6,13,1426,858,1352,9,3,10,1,1,0,2
740,1,1.2,1,12,1,35,0.4,123,3,0,888,1264,3502,15,5,17,1,0,0,3
983,1,2.5,1,15,0,38,0.2,150,6,15,1662,518,348,18,9,2,0,0,1,0
1271,0,2.6,1,3,0,2,0.1,83,3,4,1513,1979,1977,14,9,2,1,1,1,1
1842,0,0.9,0,8,0,2,0.2,92,5,7,707,1263,3409,5,15,14,1,1,0,2
1534,1,2.9,1,12,0,30,0.3,171,3,11,862,1746,2361,14,5,10,1,0,0,3
1436,1,2.2,0,2,0,7,0.4,129,4,9,1320,1235,1922,5,17,7,0,0,0,0
839,0,1.4,1,8,0,43,0.4,140,4,15,1395,579,816,9,6,18,1,0,0,1
739,0,2.4,0,3,0,31,0.8,121,6,19,995,604,2841,16,4,17,1,1,1,2
1573,0,1.2,1,9,1,7,0.5,117,4,14,1326,1942,3931,18,12,18,1,1,1,3
625,0,1.3,0,3,1,63,0.7,184,3,11,292,702,544,7,0,13,1,0,0,0
1752,1,0.6,0,15,0,23,0.3,121,5,14,1822,1145,1906,15,4,10,1,1,0,1
895,1,2.2,0,0,1,43,0.8,112,4,16,562,1071,1989,7,0,6,1,1,1,2
1664,1,2.8,1,15,0,11,0.5,123,7,6,210,1332,3597,9,10,14,1,0,1,3
774,1,1.5,0,16,0,17,0.4,186,2,12,1474,1295,1574,14,9,16,0,1,1,0
1952,0,2.7,0,1,0,14,0.9,133,2,9,101,849,2751,11,2,4,0,0,1,1
1815,1,1.5,1,12,0,56,0.1,188,6,9,897,522,2528,9,12,7,0,1,1,2
1920,1,2.8,0,6,0,17,0.5,149,7,15,1898,1940,3884,9,6,6,0,1,0,3
821,0,2.4,0,7,1,49,0.2,111,6,7,1301,1775,801,5,2,12,1,1,1,0
1255,1,0.5,1,11,1,36,0.8,101,2,10,717,1605,2696,18,5,5,1,1,1,1
652,1,1.8,1,3,0,14,0.3,187,1,13,1064,707,2163,7,8,9,0,0,1,2
1610,0,1.1,1,13,0,22,0.3,147,1,9,1301,546,3305,14,0,8,0,1,1,3
1092,0,0.6,1,2,0,25,0.3,159,1,1,599,1897,1327,8,14,4,1,1,0,0
1551,0,3,1,9,1,57,0.6,195,1,9,1347,1702,2676,10,15,11,1,1,1,1
1312,0,2.4,1,8,1,14,0.9,177,1,13,755,1396,3542,17,6,13,1,0,1,2
904,1,1.5,1,10,1,52,0.1,154,7,1,23,1291,3818,8,11,8,1,1,0,3
1669,1,1.4,1,2,1,36,0.1,155,7,8,648,674,794,8,9,2,1,0,1,0
895,0,2.2,1,4,1,61,0.4,137,2,8,1043,914,2017,10,9,14,1,1,0,1
740,1,1.1,0,15,0,23,0.9,197,1,16,263,1471,3295,5,16,12,0,1,0,2
696,0,0.6,0,5,1,49,0.8,109,5,16,658,633,3879,10,17,11,1,0,0,3
1760,1,1,0,5,0,13,0.7,155,6,3,1042,1962,1765,5,4,12,0,1,1,0
595,0,0.9,0,13,0,31,0.9,169,1,0,566,1715,739,13,1,11,0,1,1,1
543,1,1.5,1,7,0,29,1,135,3,11,1615,1210,3699,13,13,9,0,1,0,2
1682,0,1.8,1,6,1,51,0.1,90,7,1,1911,936,3026,11,14,15,1,0,0,3
1394,0,1.7,0,5,1,7,0.7,93,3,12,591,1736,296,14,3,18,1,1,0,0
752,0,2,0,17,0,17,0.4,121,2,16,1672,1155,2268,6,8,7,0,0,1,1
982,0,1.9,1,16,0,56,0.7,160,5,13,360,1190,2627,7,7,18,1,0,1,2
999,0,1.7,1,8,1,46,1,182,6,5,1829,1184,2270,12,7,15,1,0,1,3
605,0,2.6,0,11,0,25,0.4,164,3,17,692,1232,525,17,3,5,1,0,1,0
1670,0,1,1,14,1,25,0.4,133,5,9,724,1801,1844,16,11,13,1,1,0,1
822,1,2.6,1,0,0,2,0.4,154,2,16,1909,626,3013,16,4,7,0,0,0,2
950,1,2.1,0,5,0,14,0.3,180,3,8,1240,779,2845,18,1,17,1,1,1,3
1916,1,2,1,16,1,46,0.5,106,6,15,349,694,506,14,6,8,1,1,0,0
771,0,2,0,16,0,21,0.8,131,4,8,1454,1843,1231,18,15,6,1,1,0,1
682,0,1,1,7,1,17,0.5,96,7,1,1317,569,3583,8,7,10,1,0,1,2
1628,0,0.8,0,3,0,27,0.8,154,2,6,679,1828,3397,8,11,18,0,1,1,3
1937,0,0.8,0,17,0,53,0.7,180,5,13,1467,1093,1204,16,16,18,0,0,0,0
1839,0,1.1,0,12,1,59,0.7,158,3,19,1683,1511,2260,18,14,19,1,1,1,1
751,0,0.6,0,2,1,57,0.9,107,5,16,524,607,3765,14,15,9,1,0,1,2
866,1,1.1,1,15,0,57,1,88,1,18,762,1205,3271,7,13,8,1,0,1,3
1480,1,2.9,1,13,0,24,0.6,114,4,18,1126,1807,1396,16,17,9,0,0,1,0
951,1,1.4,1,0,0,37,0.7,98,7,9,279,698,1836,13,4,12,0,1,0,1
1566,1,1.8,0,10,0,28,0.9,93,3,14,961,1637,3695,9,4,13,0,0,0,2
976,1,1.7,0,3,0,13,0.1,181,2,9,590,1956,2362,16,1,8,0,1,0,3
1642,1,2.4,0,12,0,59,0.5,86,3,4,1836,1715,1969,14,1,16,1,1,0,0
560,1,1.8,1,14,0,42,0.4,88,3,2,511,1589,1591,13,11,15,1,1,0,1
980,0,2.6,1,7,0,55,0.4,86,7,5,435,1833,3257,6,7,17,1,0,1,2
935,0,0.9,1,13,1,30,0.8,188,1,9,137,1671,3039,12,11,10,1,1,0,3
792,0,1.5,1,0,1,23,0.2,104,7,2,1347,1238,1954,7,3,6,1,1,0,0
729,1,1.3,1,5,0,23,0.5,194,5,10,1297,950,557,10,0,7,1,0,1,1
1784,0,1.1,1,10,1,20,0.5,179,1,19,979,1641,1799,17,1,18,1,0,0,2
1164,0,1.3,1,9,1,19,0.9,123,2,15,452,1797,3359,8,2,7,1,0,1,3
1840,1,2.4,0,17,1,12,0.7,143,1,13,364,756,1150,11,7,16,1,0,0,0
617,0,2,0,11,0,35,0.4,199,4,19,1746,921,1289,9,6,10,0,0,1,1
857,1,1.5,1,3,1,9,0.9,102,4,7,1815,1816,1805,15,15,6,1,1,1,2
629,1,1.6,1,16,0,24,0.6,90,3,14,1438,1419,2837,12,13,2,1,1,0,3
1259,1,1.2,0,7,1,47,0.8,137,1,11,37,1984,383,7,10,19,1,1,0,0
867,0,2.1,0,3,0,29,0.1,154,4,6,889,757,1144,6,14,7,1,0,0,1
957,1,2.5,1,6,1,63,0.2,92,4,7,145,1477,3788,7,11,8,1,1,1,2
1571,1,2.4,1,1,0,56,0.6,98,4,17,1632,824,2543,7,13,5,0,0,0,3
1208,0,2.7,1,3,1,41,0.6,110,2,12,310,1098,1266,7,2,7,1,0,1,0
1463,1,2,1,5,0,5,0.7,121,4,19,712,764,1818,7,12,16,0,0,0,1
893,1,1.3,1,4,0,58,0.5,108,6,2,1251,1845,2402,13,4,6,1,1,0,2
703,1,2.1,0,10,1,34,0.5,192,2,9,1434,1034,3430,17,12,4,1,1,1,3
1272,0,1.4,1,2,1,38,0.5,81,1,19,304,715,286,16,13,4,1,1,1,0
1684,0,2.3,0,0,1,32,0.4,199,2,12,1503,1454,1905,7,16,7,1,0,1,1
1989,0,2.5,1,9,1,58,1,103,2,2,595,1884,2164,18,8,14,1,0,0,2
821,0,1.7,1,1,1,32,0.8,153,3,3,407,850,3904,13,1,4,1,0,1,3
863,0,3,0,6,1,59,0.3,162,5,2,652,1499,1087,14,9,15,1,0,1,0
1821,0,0.6,0,17,1,58,0.6,113,4,11,359,1736,2555,16,10,9,1,0,1,1
1757,0,1.1,1,14,0,11,0.4,128,7,10,134,1697,1668,17,8,2,0,0,0,2
1484,0,2.7,1,13,1,16,0.4,178,7,18,53,1765,3828,9,13,9,1,0,0,3
947,1,0.9,1,6,0,63,0.7,171,7,13,583,1829,468,13,3,12,0,1,0,0
1393,1,0.7,0,9,1,16,1,131,2,6,178,641,1763,5,8,2,1,1,1,1
1213,1,1.6,1,9,1,31,0.3,123,3,7,1418,590,1926,18,4,11,1,0,1,2
1837,0,2.6,0,12,0,38,1,190,6,1,1684,1855,2700,12,7,16,0,0,1,3
515,1,2.8,1,13,1,45,0.2,99,7,12,317,921,1673,12,17,10,1,0,1,0
1768,1,1.6,0,0,1,2,0.7,122,3,13,1536,887,1386,12,11,5,1,0,0,1
1097,0,1.9,0,14,1,39,0.8,122,3,1,1756,586,1853,12,11,19,1,1,0,2
1989,1,0.8,1,10,0,33,0.2,112,3,0,1495,1269,3784,10,0,4,1,1,0,3
1102,0,2.2,1,9,1,34,0.2,170,7,0,110,591,781,9,4,18,1,1,0,0
567,0,1.1,0,5,0,25,0.2,147,7,19,778,1426,2610,9,4,8,1,0,0,1
1299,1,1.3,0,5,0,54,0.9,160,2,5,665,1266,2965,16,10,7,1,1,0,2
596,0,1.6,1,11,0,44,0.5,198,7,3,367,1816,3129,10,2,10,1,0,0,3
1827,1,1,0,18,0,24,0.4,123,6,14,691,1675,1709,11,15,12,0,0,0,0
532,1,1.1,0,1,0,2,0.4,89,5,0,829,916,2607,17,11,15,1,0,0,1
1036,0,2.2,0,10,0,13,0.2,161,1,15,205,1475,3863,5,1,16,0,1,1,2
1550,1,1,1,13,1,45,0.8,191,6,11,965,720,3160,10,1,11,1,1,1,3
727,1,2.7,0,15,0,35,0.3,86,5,16,1684,1226,1287,18,6,16,1,0,1,0
1311,1,0.9,1,8,1,49,0.3,193,4,8,1314,716,1531,14,9,14,1,1,1,1
617,1,2.3,1,12,0,42,0.6,162,6,12,781,615,1216,16,9,7,0,1,0,2
654,0,2.3,1,6,0,50,0.3,162,3,12,1778,881,2621,17,12,18,1,1,1,3
1861,0,0.8,1,8,1,57,0.5,123,1,6,945,899,1682,11,15,13,1,0,1,0
1141,0,2,0,0,0,5,0.1,145,5,6,1524,947,869,13,11,6,0,1,1,1
1402,0,1.1,1,3,0,63,0.1,119,1,6,1371,613,3052,9,4,13,0,0,1,2
1339,1,1.6,0,6,1,17,0.7,175,7,10,82,1267,2267,14,16,6,1,1,0,3
892,0,2,1,1,0,41,0.9,110,6,0,171,727,1092,11,17,7,0,0,0,0
977,1,0.7,1,7,1,28,0.6,167,2,17,146,1937,2695,6,15,10,1,1,1,1
1788,0,2.6,1,4,1,48,1,152,1,15,837,1842,1666,5,11,12,1,0,1,2
1002,0,1.8,0,1,0,56,0.4,153,7,12,968,1956,2513,7,9,5,0,1,1,3
1942,0,2.5,0,9,0,11,0.6,175,7,6,1183,822,562,8,6,14,0,0,0,0
670,0,0.6,0,0,0,22,0.6,166,7,18,1873,1595,2277,15,4,17,1,1,0,1
1878,0,2.6,0,10,1,58,0.3,178,1,2,1288,1914,1269,18,3,19,1,1,0,2
1028,1,0.8,0,13,0,10,0.3,159,3,6,1769,772,3911,7,0,10,0,1,0,3
1013,0,1.7,1,6,0,14,0.7,160,3,13,1605,750,1579,13,8,16,1,0,0,0
1288,0,1.5,0,0,0,19,0.8,190,6,14,300,1474,2431,15,15,7,0,1,1,1
1223,0,0.6,0,14,0,11,0.7,162,3,0,414,1441,2431,9,14,10,0,0,1,2
1871,1,1.1,0,7,1,21,0.7,186,1,12,1009,784,3624,7,7,4,1,1,1,3
730,1,0.8,1,13,0,58,0.9,141,7,5,1103,1902,1022,16,7,14,1,0,0,0
1761,1,2.4,1,14,0,60,0.4,126,2,8,829,1964,1029,16,11,19,0,1,1,1
1481,0,2.3,1,17,0,63,0.8,132,3,8,809,1808,3014,10,11,5,0,0,1,2
617,0,2.8,1,15,1,46,0.9,160,6,18,63,721,3351,18,1,10,1,0,0,3
541,1,2.7,1,4,1,33,0.3,186,6,2,64,999,597,9,6,17,1,0,0,0
1477,1,2.5,1,12,0,53,0.8,143,1,6,1484,1611,1415,18,14,11,0,1,1,1
1498,0,1.9,1,3,0,12,0.5,125,4,11,483,1071,2090,12,10,19,0,0,0,2
1294,0,1.6,1,2,0,30,0.6,133,1,4,1322,653,3884,12,15,17,1,1,0,3
1559,1,1.9,0,5,1,61,0.7,181,4,6,93,1933,1314,12,10,16,1,0,0,0
626,0,1,1,8,0,62,0.5,143,1,3,1087,1865,1201,6,0,6,0,1,0,1
1847,0,2.3,0,15,0,62,0.2,155,7,12,1006,1286,3590,11,1,12,1,1,0,2
1554,1,3,1,3,0,6,1,185,1,6,1749,1510,3807,7,5,2,1,1,0,3
787,0,1.1,0,18,1,25,0.6,160,2,10,862,1643,376,8,12,5,1,0,0,0
654,0,1.1,1,13,0,41,0.3,176,2,3,1329,612,779,5,3,9,0,0,1,1
1857,0,1.6,0,13,1,10,0.7,122,5,17,1076,1946,2560,6,16,12,1,0,1,2
937,0,2.3,0,9,1,41,0.3,91,4,11,363,1046,3247,6,0,6,1,0,1,3
1356,1,0.7,1,17,1,5,0.5,195,2,2,866,1706,777,9,3,19,1,0,0,0
1710,0,2,0,2,0,47,0.7,199,7,14,133,1994,412,15,11,10,1,0,1,1
1718,0,0.8,1,8,1,34,0.4,99,4,1,1341,1162,2695,16,5,2,1,0,0,2
1406,1,1.8,1,2,0,32,0.8,145,2,1,1856,1467,2493,18,14,7,0,1,1,3
1382,0,2.7,0,2,0,34,0.7,190,2,17,1439,522,753,14,7,13,0,1,1,0
842,1,2.5,1,11,0,59,0.7,130,2,1,975,1433,477,11,11,8,0,1,1,1
1552,0,1,1,7,1,37,0.7,90,2,1,1872,1780,3823,9,3,13,1,1,1,2
1367,1,2.2,0,2,0,25,0.1,181,7,4,1724,568,3190,5,4,5,0,1,0,3
752,1,2.3,1,1,0,51,0.6,144,6,1,276,924,261,12,12,14,1,1,1,0
1317,0,2.3,1,3,1,48,0.6,154,1,7,343,721,780,7,9,4,1,0,1,1
514,0,0.6,1,17,0,21,0.7,128,7,12,622,1221,2398,18,5,17,1,0,0,2
1934,0,1.6,0,2,0,8,1,154,2,4,850,723,2958,11,9,7,0,0,0,3
1892,1,2,0,17,0,32,0.6,81,1,8,991,598,882,10,9,13,0,0,0,0
958,0,1.7,0,1,1,8,0.7,193,3,7,1849,1826,1626,10,14,3,1,0,0,1
1323,0,2.7,0,12,1,61,0.5,183,3,16,1559,1141,1953,16,13,19,1,1,0,2
661,0,1.6,1,13,0,24,0.7,170,6,12,1727,1027,3702,8,7,16,0,0,1,3
672,0,0.7,1,14,1,10,0.4,105,7,19,264,880,1957,18,7,14,1,0,1,0
1083,1,1.4,1,8,0,7,0.2,170,5,15,287,923,2424,12,3,2,1,0,0,1
1542,1,2.1,0,3,1,19,0.8,156,5,19,524,1602,1613,10,0,6,1,1,0,2
691,0,2.4,1,17,1,24,0.8,164,2,1,1631,1282,3227,11,11,15,1,1,0,3
1372,0,2.9,1,16,1,41,0.9,195,7,6,235,1717,719,6,2,3,1,1,0,0
1883,0,1.1,1,9,0,23,0.4,134,3,4,1661,1164,1643,16,3,12,1,1,1,1
1185,0,1.2,1,12,1,20,0.2,86,1,0,1894,1316,2955,5,2,15,1,1,1,2
1241,0,1.3,1,2,0,29,0.4,121,4,8,836,1832,3495,13,10,4,1,0,0,3
652,0,0.6,0,5,1,34,0.5,136,2,10,279,512,616,16,10,15,1,0,0,0
1170,0,1.1,0,17,1,44,0.2,167,6,18,622,555,743,14,9,10,1,1,0,1
669,1,2.4,1,13,1,18,0.6,173,5,0,1197,1050,3168,12,11,8,1,1,1,2
825,1,2.3,1,17,0,62,0.9,87,4,7,1548,1887,3595,10,15,15,1,0,0,3
975,0,1.6,1,6,0,11,0.9,194,3,9,1265,717,1122,10,14,5,0,1,0,0
879,0,2.5,1,9,0,43,0.9,129,6,1,1101,1010,1660,18,3,17,1,0,1,1
1815,0,1.4,0,7,1,19,0.2,92,5,3,1930,665,2971,6,2,14,1,0,1,2
1669,0,0.7,1,10,0,53,0.4,140,5,7,758,1391,2761,14,16,10,1,1,1,3
1136,0,1.3,0,3,0,42,0.5,171,7,9,1134,1434,922,7,5,14,0,0,1,0
1171,1,2.1,0,1,0,37,0.5,196,4,3,836,1416,1837,6,5,19,1,1,0,1
1807,1,1.2,0,7,0,49,0.2,129,1,1,857,1491,1284,17,1,9,1,0,1,2
1781,0,1.5,0,0,0,41,0.4,100,5,6,1176,1442,3788,16,0,13,0,1,1,3
581,0,2.3,1,1,0,50,0.6,183,6,5,1690,996,760,6,16,16,0,0,1,0
1189,0,2.2,0,14,1,52,0.7,163,5,2,209,1155,857,10,9,14,1,0,0,1
1960,1,1.8,1,13,0,52,0.4,179,1,8,832,1587,3517,11,14,4,0,1,0,2
1001,0,1.5,0,14,1,10,0.9,195,7,11,329,1887,2430,6,15,4,1,0,0,3
1399,1,2.8,1,11,0,32,0.6,169,5,12,238,1019,1119,10,4,2,0,1,0,0
698,1,1.9,1,17,0,56,0.7,180,3,8,553,1482,661,13,14,18,0,0,1,1
1738,1,1.7,1,7,1,4,0.2,183,7,12,1132,1784,1848,18,1,15,1,1,1,2
869,0,2.9,0,9,1,39,0.6,106,7,9,917,1071,3575,6,12,12,1,0,0,3
1854,0,2.8,1,13,1,4,0.2,121,6,0,790,1934,721,16,3,10,1,0,1,0
1915,0,1,0,15,0,31,0.5,103,4,17,1625,625,845,13,4,18,0,0,1,1
567,1,1.5,1,14,0,9,0.5,184,5,17,1569,1260,1668,16,5,8,0,1,1,2
969,0,1.3,1,2,1,3,0.8,182,2,9,734,808,3440,5,13,15,1,1,0,3
509,1,1.9,0,14,1,6,0.4,176,2,13,1306,837,1010,16,12,6,1,0,1,0
1797,0,1.1,0,17,1,43,0.1,126,3,9,746,1583,513,9,1,17,1,0,1,1
1414,1,2.1,0,4,0,21,0.1,181,6,14,386,1883,2078,15,13,16,0,0,0,2
1689,1,0.6,0,16,1,12,0.8,174,5,14,568,1399,3859,16,12,17,1,1,1,3
536,1,2.4,1,3,1,40,0.7,151,1,11,1466,644,1301,14,12,12,1,0,1,0
1428,0,2.3,1,6,0,45,0.3,99,2,13,1522,1149,1847,13,9,14,1,0,0,1
1319,0,1.6,0,16,0,48,0.8,148,4,3,1341,1940,1494,12,7,15,0,0,0,2
1706,1,2,1,1,1,9,0.1,141,4,5,1726,606,2851,13,13,3,1,1,1,3
1356,1,1.8,0,4,1,18,0.7,102,7,1,18,1199,493,16,0,11,1,1,0,0
1200,1,1,1,10,0,48,0.3,118,7,9,257,1997,719,9,2,2,0,1,1,1
925,0,1.4,1,10,1,62,0.4,156,1,16,1020,1784,1926,7,0,19,1,1,0,2
1964,0,2.1,1,16,0,12,0.5,117,7,18,1575,502,3678,18,16,14,0,1,0,3
1827,1,0.5,0,3,0,36,0.8,120,1,0,1807,1975,713,12,5,2,1,0,1,0
605,1,2,1,5,0,7,0.5,135,6,10,428,1485,536,18,4,15,0,1,1,1
745,1,0.6,0,12,1,10,0.2,169,3,10,1665,1963,3354,10,2,14,1,1,1,2
1814,0,2,1,14,1,36,0.4,103,5,5,372,873,3925,8,2,13,1,0,0,3
828,1,2.6,0,6,0,23,0.7,145,4,1,1198,1800,741,5,5,2,1,0,0,0
1015,1,1.2,0,5,0,24,0.2,145,5,12,605,1353,2347,10,15,5,0,0,0,1
1042,1,1.6,1,2,0,56,0.8,99,5,13,1198,901,1890,13,3,17,0,1,0,2
1473,0,2.9,0,14,1,21,0.6,96,6,6,1473,1913,2356,12,11,3,1,1,1,3
